country;variable;age;pop;countryname;shortname;simpledes;technicaldes;shorttype;longtype;shortpop;longpop;shortage;longage;unit;source;method;extrapolation;data_points
ZA;shwfixi992;992;i;South Africa;Personal currency, bonds & deposits;;;Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;share;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study).;;
ZA;shwfixj992;992;j;South Africa;Personal currency, bonds & deposits;;;Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;Adults;The population is comprised of individuals over age 20.;share;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study).;;
ZA;shwhoui992;992;i;South Africa;Personal housing assets;Personal housing assets are dwellings (including land underlying dwellings) held by households. The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;[Personal housing assets]=[Personal dwellings]+[Personal land underlying dwellings];Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;share;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;shwhouj992;992;j;South Africa;Personal housing assets;Personal housing assets are dwellings (including land underlying dwellings) held by households. The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;[Personal housing assets]=[Personal dwellings]+[Personal land underlying dwellings];Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;Adults;The population is comprised of individuals over age 20.;share;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;shwnfai992;992;i;South Africa;Personal non-financial assets;Personal non-financial assets include housing, land and all other domestic material and immaterial assets (machinery, equipment, patents, etc.) held directly by households, as opposed to non-financial assets owned indirectly through financial assets (equities, bonds, etc. in corporations holding non-financial assets).  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;[Personal non-financial assets]=[Personal housing assets]+[Personal business and other non-financial assets];Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;share;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;shwnfaj992;992;j;South Africa;Personal non-financial assets;Personal non-financial assets include housing, land and all other domestic material and immaterial assets (machinery, equipment, patents, etc.) held directly by households, as opposed to non-financial assets owned indirectly through financial assets (equities, bonds, etc. in corporations holding non-financial assets).  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;[Personal non-financial assets]=[Personal housing assets]+[Personal business and other non-financial assets];Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;Adults;The population is comprised of individuals over age 20.;share;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;shwpeni992;992;i;South Africa;Personal pension funds & life insurance;Personal pension funds & life insurance are pension funds and life insurance owned by the personal sector (households).. The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;;Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;share;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;shwpenj992;992;j;South Africa;Personal pension funds & life insurance;Personal pension funds & life insurance are pension funds and life insurance owned by the personal sector (households).. The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;;Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;Adults;The population is comprised of individuals over age 20.;share;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;spllinf992;992;f;South Africa;Pre-tax labor income [pre-tax labor income ranking];Pre-tax labor income [pre-tax labor income ranking] is the sum of all pre-tax personal income flows accruing to the individual owners of labor as a production factor, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income.;Pre-tax labor income [pre-tax labor income ranking]=Compensation of employees [pre-tax labor income ranking]+Labor component of net mixed income [pre-tax labor income ranking]+Pensions and social insurance income (labor share) [pre-tax labor income ranking];Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;female;The population looked at is comprised of female individuals only.;Adults;The population is comprised of individuals over age 20.;share;"Main Paper: [URL][URL_LINK]http://wid.world/document/half-the-sky-the-female-labor-income-share-in-a-global-perspective-world-inequality-lab-working-paper-2021-22/ [/URL_LINK][URL_TEXT]Neef, T., Robilliard, A.-S. (2021), ""Half the sky? The Female Labor Income Share in a Global Perspective""[/URL_TEXT][/URL]; Technote for update: [URL][URL_LINK]https://wid.world/document/female-labor-income-share-world-inequality-lab-technical-note-2025-09/[/URL_LINK][URL_TEXT]Gabrielli V., Neef, T., Robilliard, A.-S. (2025), ""2025 Update for Female Labor Income Share""[/URL_TEXT][/URL]";WID.World Estimations of Female Labor Income Share are based on the main paper. The technote provides a detailed explanation of the methodology. The paper includes original data for 144 jurisdictions that have at least one data point throughout 1990-2024, including information on female and male wage and self-employment incomes. An Ordinary Least Squares (OLS) regression was used with female shares of wage and self-employment as primary predictors for 44 additional jurisdictions, utilizing employment data from ILO modelled estimates which cover 188 jurisdictions. The age of the adult population is 15 years and older.;[[1990, 2001], [2009, 2024]];[2010, 2012, 2015, 2017, 2020]
ZA;sptincj992;992;j;South Africa;Pre-tax national income ;Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;Adults;The population is comprised of individuals over age 20.;share;"Main Paper: [URL][URL_LINK]https://wid.world/document/alvaredo-facundo-and-atkinson-anthony-b-2011-colonial-rule-apartheid-and-natural-resources-top-incomes-in-south-africa-1903-2007-cepr-discussion-paper-8155/[/URL_LINK][URL_TEXT]Alvaredo, Facundo and Atkinson, Anthony B. (2011). Colonial Rule, Apartheid and Natural Resources: Top Incomes in South Africa 1903-2007. CEPR Discussion Paper 8155. Series updated by the same authors.[/URL_TEXT][/URL]After 1993, [URL][URL_LINK]http://wid.world/document/cgm2019-full-paper/[/URL_LINK][URL_TEXT]Chancel, Cogneau, Gethin & Myczkowski (2019), How large are African Inequalities? Towards Distributional National Accounts in Africa (1990-2017); [/URL_TEXT][/URL][URL][URL_LINK]https://wid.world/document/2025-dina-update-for-africa/[/URL_LINK][URL_TEXT]Updated by Loubes & Robilliard (2025), 2025 DINA Update for Countries of the Sub-Saharan African Region[/URL_TEXT][/URL]; For long run series (before 1980), [URL][URL_LINK]http://wid.world/document/longrunpaper/[/URL_LINK][URL_TEXT]Chancel, L., Piketty, T. ""Global Income Inequality 1820-2020: The Persistence and Mutation of Extreme Inequality"" (2021)[/URL_TEXT][/URL][URL][URL_LINK]http://wid.world/document/historical-inequality-series-on-wid-world-updates-world-inequality-lab-technical-note-2023-01/[/URL_LINK][URL_TEXT] ; Chancel, L., Moshrif, R., Piketty, T., Xuereb, S., (2023),  ""Historical Inequality Series on WID.world - Updates""[/URL_TEXT][/URL]; [URL][URL_LINK]https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/[/URL_LINK][URL_TEXT]Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024"" [/URL_TEXT][/URL]";Figures are obtained by combining survey tabulations provided by the World Bank (PIP) with top fiscal income shares available from WID.world. Surveys are available for the following years: 1993, 2000, 2005, 2008, 2010, 2014. Income shares are interpolated linearly when surveys are available at the beginning and at the end of a given period. Inequality series are extrapolated backwards to 1990 and forwards to 2023 by keeping income shares constant when no data is available for these years. Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources). Before 1914, pretax income shares estimated based on methodology in long-run paper (see sources).;[[1820, 2024]];[1993, 2000, 2005, 2008, 2010, 2014]
ZA;sptincj999;999;j;South Africa;Pre-tax national income ;Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Share;Income or wealth shares. When the associated percentile is of the form 'pX', the raw data stores the share of total income or wealth detained by all the population between threshold pX and the top of the distribution. When the associated percentile is of the form 'pXpY', the raw data stores the share of the population between thresholds pX and pY.;equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;All Ages;The population is comprised of individuals of all ages.;share;"Main Paper: [URL][URL_LINK]https://wid.world/document/alvaredo-facundo-and-atkinson-anthony-b-2011-colonial-rule-apartheid-and-natural-resources-top-incomes-in-south-africa-1903-2007-cepr-discussion-paper-8155/[/URL_LINK][URL_TEXT]Alvaredo, Facundo and Atkinson, Anthony B. (2011). Colonial Rule, Apartheid and Natural Resources: Top Incomes in South Africa 1903-2007. CEPR Discussion Paper 8155. Series updated by the same authors.[/URL_TEXT][/URL]After 1993, [URL][URL_LINK]http://wid.world/document/cgm2019-full-paper/[/URL_LINK][URL_TEXT]Chancel, Cogneau, Gethin & Myczkowski (2019), How large are African Inequalities? Towards Distributional National Accounts in Africa (1990-2017); [/URL_TEXT][/URL][URL][URL_LINK]https://wid.world/document/2025-dina-update-for-africa/[/URL_LINK][URL_TEXT]Updated by Loubes & Robilliard (2025), 2025 DINA Update for Countries of the Sub-Saharan African Region[/URL_TEXT][/URL]; For long run series (before 1980), [URL][URL_LINK]http://wid.world/document/longrunpaper/[/URL_LINK][URL_TEXT]Chancel, L., Piketty, T. ""Global Income Inequality 1820-2020: The Persistence and Mutation of Extreme Inequality"" (2021)[/URL_TEXT][/URL][URL][URL_LINK]http://wid.world/document/historical-inequality-series-on-wid-world-updates-world-inequality-lab-technical-note-2023-01/[/URL_LINK][URL_TEXT] ; Chancel, L., Moshrif, R., Piketty, T., Xuereb, S., (2023),  ""Historical Inequality Series on WID.world - Updates""[/URL_TEXT][/URL]; [URL][URL_LINK]https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/[/URL_LINK][URL_TEXT]Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024"" [/URL_TEXT][/URL]";Figures are obtained by combining survey tabulations provided by the World Bank (PIP) with top fiscal income shares available from WID.world. Surveys are available for the following years: 1993, 2000, 2005, 2008, 2010, 2014. Income shares are interpolated linearly when surveys are available at the beginning and at the end of a given period. Inequality series are extrapolated backwards to 1990 and forwards to 2023 by keeping income shares constant when no data is available for these years. Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources). Before 1914, pretax income shares estimated based on methodology in long-run paper (see sources).;[[1820, 2024]];[1993, 2000, 2005, 2008, 2010, 2014]
ZA;tdiincj992;992;j;South Africa;Post-tax national income;Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];Threshold;Percentile (i.e. threshold ) value at pX, whether the percentile is of the form 'pX' or of the form 'pXpY';equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;Adults;The population is comprised of individuals over age 20.;ZAR;"[URL][URL_LINK]http://wid.world/document/government-redistribution-and-development-global-estimates-of-tax-and-transfer-progressivity-1980-2019-wid-world-working-paper-2023-17/[/URL_LINK][URL_TEXT]Fisher-Post, Matthew and Gethin, Amory (2023), ""Government Redistribution and Development, Global Estimates of Tax-and-Transfer Progressivity, 1980-2019"" [/URL_TEXT][/URL]";Education is distributed proportionally to posttax disposable income. 2019-2022 series are estimated by applying the 2019 ratio of pretax to posttax income by generalized percentile. Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;[[1820, 2024]];[1993, 2000, 2005, 2008, 2010, 2014]
ZA;tdiincj999;999;j;South Africa;Post-tax national income;Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];Threshold;Percentile (i.e. threshold ) value at pX, whether the percentile is of the form 'pX' or of the form 'pXpY';equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;All Ages;The population is comprised of individuals of all ages.;ZAR;"[URL][URL_LINK]http://wid.world/document/government-redistribution-and-development-global-estimates-of-tax-and-transfer-progressivity-1980-2019-wid-world-working-paper-2023-17/[/URL_LINK][URL_TEXT]Fisher-Post, Matthew and Gethin, Amory (2023), ""Government Redistribution and Development, Global Estimates of Tax-and-Transfer Progressivity, 1980-2019"" [/URL_TEXT][/URL]";Education is distributed proportionally to posttax disposable income. 2019-2022 series are estimated by applying the 2019 ratio of pretax to posttax income by generalized percentile. Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;[[1820, 2024]];[1993, 2000, 2005, 2008, 2010, 2014]
ZA;tfiinci992;992;i;South Africa;Fiscal income ;Fiscal income is defined as the sum of all income items reported on income tax returns, before any deduction. It includes labour income, capital income and mixed income. The concept of fiscal income varies with national tax legislations, so in order to make international comparisons it is preferable to use the concept of national income.;[Fiscal income ]=[Fiscal labour income [total fiscal income ranking]]+[Fiscal capital income [total fiscal income ranking]];Threshold;Percentile (i.e. threshold ) value at pX, whether the percentile is of the form 'pX' or of the form 'pXpY';individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;ZAR;"Alvaredo, Facundo and Atkinson,  Anthony B. (2011). Colonial Rule, Apartheid and Natural Resources: Top Incomes in South Africa 1903-2007. CEPR Discussion Paper 8155. Series updated by the same authors.;";"The series are presented in two distinct columns, following the change in the definition of the tax unit between 1989 and 1990. Tax units are: individuals aged 15+ minus married women until 1989; individuals aged 15+ from 1990. Excludes capital gains. Adults are individuals aged 15+. Excludes capital gains. Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).";;
ZA;thwbusi992;992;i;South Africa;Personal business and other non-financial assets;Personal business assets include agricultural land and other domestic material and immaterial non-financial assets (machinery, equipment, patents, etc.) held by households. The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;[Personal business and other non-financial assets]=[Personal agricultural land]+[Personal other domestic capital]+[Personal natural capital];Threshold;Percentile (i.e. threshold ) value at pX, whether the percentile is of the form 'pX' or of the form 'pXpY';individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;ZAR;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;thwbusj992;992;j;South Africa;Personal business and other non-financial assets;Personal business assets include agricultural land and other domestic material and immaterial non-financial assets (machinery, equipment, patents, etc.) held by households. The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;[Personal business and other non-financial assets]=[Personal agricultural land]+[Personal other domestic capital]+[Personal natural capital];Threshold;Percentile (i.e. threshold ) value at pX, whether the percentile is of the form 'pX' or of the form 'pXpY';equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;Adults;The population is comprised of individuals over age 20.;ZAR;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;thwdebi992;992;i;South Africa;Personal debt;Personal debt is debts or legal obligations owned by the personal sector (households).. The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;;Threshold;Percentile (i.e. threshold ) value at pX, whether the percentile is of the form 'pX' or of the form 'pXpY';individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;ZAR;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;thwdebj992;992;j;South Africa;Personal debt;Personal debt is debts or legal obligations owned by the personal sector (households).. The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;;Threshold;Percentile (i.e. threshold ) value at pX, whether the percentile is of the form 'pX' or of the form 'pXpY';equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;Adults;The population is comprised of individuals over age 20.;ZAR;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017.[/URL_TEXT][/URL];";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey data only (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;thweali992;992;i;South Africa;Net personal wealth;Net personal wealth is  the total value of non-financial and financial assets (housing, land, deposits, bonds, equities, etc.) held by households, minus their debts.  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;[Net personal wealth]=[Personal non-financial assets]+[Personal financial assets]-[Personal debt];Threshold;Percentile (i.e. threshold ) value at pX, whether the percentile is of the form 'pX' or of the form 'pXpY';individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;ZAR;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017; [/URL_TEXT][/URL]Technote for the update: [URL][URL_LINK]https://wid.world/document/global-wealth-inequality-on-wid-world-estimates-and-imputations-world-inequality-lab-technical-note-2025-01/[/URL_LINK][URL_TEXT]Bajard, F., Bauluz, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Piketty, T., Sodano, A. (2025), ""Global wealth inequality on WID.world: Estimates and imputations""[/URL_TEXT][/URL]; For long run series, [URL][URL_LINK]https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/[/URL_LINK][URL_TEXT]Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024"" [/URL_TEXT][/URL]";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey and tax data combined (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
ZA;thwealj992;992;j;South Africa;Net personal wealth;Net personal wealth is  the total value of non-financial and financial assets (housing, land, deposits, bonds, equities, etc.) held by households, minus their debts.  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them.;[Net personal wealth]=[Personal non-financial assets]+[Personal financial assets]-[Personal debt];Threshold;Percentile (i.e. threshold ) value at pX, whether the percentile is of the form 'pX' or of the form 'pXpY';equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;Adults;The population is comprised of individuals over age 20.;ZAR;"[URL][URL_LINK]https://wid.world/document/wealth-inequality-in-south-africa-wid-world-working-paper-2021-16/[/URL_LINK][URL_TEXT]Chatterjee, Czajka and Gethin (2021). Wealth Inequality in South Africa, 1993-2017; [/URL_TEXT][/URL]Technote for the update: [URL][URL_LINK]https://wid.world/document/global-wealth-inequality-on-wid-world-estimates-and-imputations-world-inequality-lab-technical-note-2025-01/[/URL_LINK][URL_TEXT]Bajard, F., Bauluz, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Piketty, T., Sodano, A. (2025), ""Global wealth inequality on WID.world: Estimates and imputations""[/URL_TEXT][/URL]; For long run series, [URL][URL_LINK]https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/[/URL_LINK][URL_TEXT]Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024"" [/URL_TEXT][/URL]";Figures correspond to individual adult series (not splitting among household members). The series are estimated using the mixed method on survey and tax data combined (see full study). Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;;
